sessionnat;acam;libelle_acam;departement;domaine;codeqp;libelleqp;cat_cand_exa;libelle_cat_exa;sexe;decision_1;libelle_decision_1;decision_11;libelle_decision_11;effectif
2022;10;Lyon;1;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;10;Lyon;1;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;A;Très bien;;;1
2022;10;Lyon;42;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;2
2022;10;Lyon;42;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;2
2022;10;Lyon;42;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;1
2022;10;Lyon;42;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;A;Très bien;;;4
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;2
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;5
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;6
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;10;Lyon;69;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;S;Hors champ;;;1
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;115
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;248
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;257
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;174
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;28
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;7
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;18
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;21
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;240
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;467
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;608
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;435
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;58
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;27
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;21
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;44
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;472
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;951
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;1078
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;714
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;I;Hors champ;;;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;129
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;51
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;61
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;54
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;35
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;52
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;45
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;43
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;5
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;1
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;6
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;176
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;332
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;395
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;239
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;43
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;18
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;19
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;21
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;91
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;138
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;219
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;217
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;44
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;17
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;19
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;14
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;168
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;315
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;443
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;403
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;69
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;35
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;30
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;35
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;337
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;633
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;940
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;698
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;I;Hors champ;;;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;127
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;63
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;64
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;38
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;15
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;55
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;39
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;34
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;3
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;2
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;110
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;233
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;301
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;231
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;59
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;18
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;14
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;16
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;2
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;5
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;7
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;3
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;4
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;7
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;3
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;A;Très bien;;;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;7
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;C;Assez bien;;;3
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;5
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;6
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;U;Refusé;2
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;R;Refusé;;;8
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;14
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;Y;TB avec félicitations;;;1
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;D;Admis sans mention;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;B;Bien;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;F;X;Absent;;;2
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;3
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;10
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;12
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;2
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;1
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;2
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;8
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;6
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;A;Très bien;;;3
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;B;Bien;;;7
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;15
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;14
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;5
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;U;Refusé;3
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;14
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;25
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;Y;TB avec félicitations;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;C;Assez bien;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;D;Admis sans mention;;;3
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;R;Refusé;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;520;INDIVIDUEL;M;X;Absent;;;2
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;A;Très bien;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;5
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;2
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;A;Très bien;;;2
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;7
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;9
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;P;Passe le second groupe;U;Refusé;2
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;R;Refusé;;;5
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;B;Bien;;;3
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;C;Assez bien;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;F;D;Admis sans mention;;;1
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;2
2022;11;Montpellier;11;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;5
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;U;Refusé;2
2022;11;Montpellier;30;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;3
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;2
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;4
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;D;Admis sans mention;;;6
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;U;Refusé;1
2022;11;Montpellier;34;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;11;Montpellier;48;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;B;Bien;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;C;Assez bien;;;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;P;Passe le second groupe;U;Refusé;1
2022;11;Montpellier;66;BGT;BCG;Baccalauréat général;220;CNED SCOLAIRE;M;R;Refusé;;;1
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;265
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;529
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;707
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;430
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;90
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;34
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;21
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;S;Hors champ;;;3
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;39
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;49
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;88
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;120
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;117
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;16
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;6
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;4
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;5
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;363
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;802
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;930
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;631
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;112
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;39
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;32
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;62
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;A;Très bien;;;130
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;B;Bien;;;231
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;C;Assez bien;;;296
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;D;Admis sans mention;;;212
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;D;Admis sans mention;36
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;P;Passe le second groupe;U;Refusé;14
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;R;Refusé;;;4
2022;12;Nancy-Metz;88;BGT;BCG;Baccalauréat général;110;SCOLAIRE;F;Y;TB avec félicitations;;;21
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;184
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;346
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;497
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;455
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;97
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;37
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;28
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;S;Hors champ;;;2
2022;12;Nancy-Metz;54;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;32
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;24
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;51
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;84
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;78
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;13
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;U;Refusé;14
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;R;Refusé;;;4
2022;12;Nancy-Metz;55;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;Y;TB avec félicitations;;;9
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;A;Très bien;;;244
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;B;Bien;;;524
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;C;Assez bien;;;745
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;D;Admis sans mention;;;593
2022;12;Nancy-Metz;57;BGT;BCG;Baccalauréat général;110;SCOLAIRE;M;P;Passe le second groupe;D;Admis sans mention;135
